id,movie_title,duration,genres,title_year,imdb_score
3072,Machine Gun McCain ,96,Crime,1969,6.2
3073,LOL ,97,Comedy,2012,4.3
3074,Jindabyne ,118,Crime,2006,6.4
3075,Kabhi Alvida Naa Kehna ,193,Drama,2006,6
3076,An Ideal Husband ,97,Comedy,1999,6.9
3077,The Last Days on Mars ,98,Horror,2013,5.5
3078,Darkness ,103,Horror,2002,5.4
3079,2001: A Space Odyssey ,161,Adventure,1968,8.3
3080,E.T. the Extra-Terrestrial ,120,Family,1982,7.9
3081,In the Land of Women ,97,Comedy,2007,6.5
3082,The Blue Butterfly ,97,Adventure,2004,6.3
3083,There Goes My Baby ,99,Comedy,1994,6.4
3084,Lovesick             ,24,Comedy,,7.9
3085,Housefull ,144,Comedy,2010,5.3
3086,September Dawn ,111,Drama,2007,5.8
3087,For Greater Glory: The True Story of Cristiada ,145,Drama,2012,6.6
3088,La Famille Bélier ,106,Comedy,2014,7.4
3089,Good Will Hunting ,126,Drama,1997,8.3
3090,Misconduct ,106,Drama,2016,5.3
3091,Saw III ,121,Horror,2006,6.2
3092,Stripes ,117,Action,1981,6.9
3093,Bring It On ,98,Comedy,2000,5.9
3094,The Purge: Election Year ,109,Action,2016,6.1
3095,She's All That ,95,Comedy,1999,5.8
3096,Precious ,109,Drama,2009,7.3
3097,Saw IV ,96,Horror,2007,5.9
3098,White Noise ,101,Drama,2005,5.5
3099,Madea's Family Reunion ,107,Comedy,2006,5
3100,The Color of Money ,119,Drama,1986,7
3101,The Longest Day ,178,Action,1962,7.8
3102,The Mighty Ducks ,100,Comedy,1992,6.4
3103,The Grudge ,98,Horror,2004,5.9
3104,Happy Gilmore ,92,Comedy,1996,7
3105,Jeepers Creepers ,90,Horror,2001,6.1
3106,Bill & Ted's Excellent Adventure ,90,Adventure,1989,6.9
3107,Oliver! ,153,Drama,1968,7.5
3108,The Best Exotic Marigold Hotel ,124,Comedy,2011,7.3
3109,Recess: School's Out ,82,Animation,2001,6.5
3110,Mad Max Beyond Thunderdome ,107,Action,1985,6.2
3111,Commando ,75,Action,1985,6.7
3112,The Boy ,97,Horror,2016,6
3113,Devil ,80,Horror,2010,6.3
3114,Friday After Next ,85,Comedy,2002,5.8
3115,Insidious: Chapter 3 ,97,Fantasy,2015,6.1
3116,The Last Dragon ,109,Action,1985,6.9
3117,Snatch ,104,Comedy,2000,8.3
3118,The Lawnmower Man ,140,Horror,1992,5.4
3119,Nick and Norah's Infinite Playlist ,90,Comedy,2008,6.7
3120,Dogma ,130,Adventure,1999,7.4
3121,The Banger Sisters ,98,Comedy,2002,5.6
3122,Twilight Zone: The Movie ,101,Fantasy,1983,6.5
3123,Road House ,114,Action,1989,6.5
3124,A Low Down Dirty Shame ,100,Action,1994,5.8
3125,Swimfan ,85,Drama,2002,5
3126,Employee of the Month ,103,Comedy,2006,5.5
3127,Can't Hardly Wait ,100,Comedy,1998,6.5
3128,The Outsiders ,114,Crime,1983,7.2
3129,Pete's Dragon ,102,Adventure,2016,7.3
3130,The Dead Zone ,103,Horror,1983,7.2
3131,Sinister 2 ,97,Horror,2015,5.2
3132,Sparkle ,116,Drama,2012,5.7
3133,Valentine ,96,Horror,2001,4.7
3134,The Fourth Kind ,98,Mystery,2009,5.9
3135,A Prairie Home Companion ,105,Comedy,2006,6.8
3136,Sugar Hill ,123,Drama,1993,5.9
3137,Invasion U.S.A. ,107,Action,1985,5.3
3138,Roll Bounce ,112,Comedy,2005,6
3139,Rushmore ,93,Comedy,1998,7.7
3140,Skyline ,97,Action,2010,4.4
3141,The Second Best Exotic Marigold Hotel ,122,Comedy,2015,6.6
3142,Kit Kittredge: An American Girl ,101,Drama,2008,6.7
3143,The Perfect Man ,100,Comedy,2005,5.5
3144,Mo' Better Blues ,129,Drama,1990,6.5
3145,Kung Pow: Enter the Fist ,81,Action,2002,6.2
3146,Tremors ,96,Comedy,1990,7.1
3147,Wrong Turn ,84,Horror,2003,6.1
3148,The Long Riders ,100,Western,1980,7.1
3149,The Corruptor ,110,Action,1999,6
3150,Mud ,130,Drama,2012,7.4
3151,Reno 911!: Miami ,84,Comedy,2007,5.9
3152,One Direction: This Is Us ,106,Documentary,2013,4.1
3153,"The Goods: Live Hard, Sell Hard ",89,Comedy,2009,5.8
3154,Hey Arnold! The Movie ,76,Adventure,2002,5.9
3155,My Week with Marilyn ,99,Biography,2011,7
3156,The Matador ,96,Comedy,2005,6.8
3157,Love Jones ,104,Drama,1997,7.4
3158,The Gift ,108,Mystery,2015,7.1
3159,End of the Spear ,108,Adventure,2005,7
3160,Get Over It ,87,Comedy,2001,5.8
3161,Office Space ,89,Comedy,1999,7.8
3162,Drop Dead Gorgeous ,97,Comedy,1999,6.5
3163,Big Eyes ,106,Biography,2014,7
3164,Very Bad Things ,100,Comedy,1998,6.3
3165,Sleepover ,89,Comedy,2004,5.3
3166,Body Double ,114,Mystery,1984,6.8
3167,MacGruber ,95,Action,2010,5.5
3168,Dirty Pretty Things ,97,Crime,2002,7.4
3169,Movie 43 ,94,Comedy,2013,4.3
3170,The Tourist ,103,Action,2010,6
3171,Over Her Dead Body ,95,Comedy,2008,5.2
3172,Seeking a Friend for the End of the World ,101,Adventure,2012,6.7
3173,Cedar Rapids ,87,Comedy,2011,6.3
3174,Bones             ,40,Comedy,,7.9
3175,American History X ,101,Crime,1998,8.6
3176,The Collection ,82,Action,2012,6.1
3177,Teacher's Pet ,74,Animation,2004,5.8
3178,The Red Violin ,130,Drama,1998,7.7
3179,The Straight Story ,112,Biography,1999,8
3180,Deuces Wild ,96,Action,2002,5.6
3181,Bad Words ,89,Comedy,2013,6.7
3182,"Run, Fatboy, Run ",100,Comedy,2007,6.6
3183,Heartbeeps ,78,Comedy,1981,4.2
3184,Black or White ,121,Drama,2014,6.6
3185,On the Line ,85,Comedy,2001,4.1
3186,Rescue Dawn ,120,Adventure,2006,7.3
3187,Danny Collins ,106,Comedy,2015,7.1
3188,"Jeff, Who Lives at Home ",83,Comedy,2011,6.5
3189,I Am Love ,120,Drama,2009,7
3190,Atlas Shrugged II: The Strike ,111,Drama,2012,5.5
3191,Romeo Is Bleeding ,100,Action,1993,6.6
3192,The Limey ,89,Crime,1999,7.1
3193,Crash ,115,Crime,2004,7.9
3194,The House of Mirth ,135,Drama,2000,7.1
3195,Malone ,92,Action,1987,5.6
3196,Peaceful Warrior ,120,Drama,2006,7.3
3197,Bucky Larson: Born to Be a Star ,97,Comedy,2011,3.3
3198,Bamboozled ,135,Comedy,2000,6.5
3199,The Forest ,93,Horror,2016,4.8
3200,Sphinx ,118,Adventure,1981,5.2
3201,While We're Young ,97,Comedy,2014,6.3
3202,A Better Life ,98,Drama,2011,7.2
3203,Spider ,98,Drama,2002,6.8
3204,Gun Shy ,101,Comedy,2000,5.7
3205,Nicholas Nickleby ,132,Drama,2002,7.2
3206,The Iceman ,106,Biography,2012,6.9
3207,Dekalog             ,55,Drama,,9.1
3208,Krrish ,168,Action,2006,6.3
3209,Cecil B. DeMented ,87,Comedy,2000,6.2
3210,Killer Joe ,98,Crime,2011,6.7
3211,The Joneses ,96,Comedy,2009,6.5
3212,Owning Mahowny ,104,Crime,2003,7.2
3213,The Brothers Solomon ,93,Comedy,2007,5.3
3214,My Blueberry Nights ,95,Drama,2007,6.7
3215,Illuminata ,119,Drama,1998,6.2
3216,Swept Away ,89,Comedy,2002,3.6
3217,"War, Inc. ",107,Action,2008,5.7
3218,Shaolin Soccer ,85,Action,2001,7.3
3219,The Brown Bunny ,93,Drama,2003,5
3220,The Swindle ,101,Comedy,1997,6.6
3221,Rosewater ,103,Biography,2014,6.6
3222,The Chambermaid on the Titanic ,101,Drama,1997,6.8
3223,Coriolanus ,123,Drama,2011,6.2
3224,Imaginary Heroes ,111,Comedy,2004,7.3
3225,High Heels and Low Lifes ,86,Action,2001,6.2
3226,World's Greatest Dad ,99,Comedy,2009,6.9
3227,Severance ,90,Comedy,2006,6.6
3228,Edmond ,82,Drama,2005,6.3
3229,Welcome to the Rileys ,110,Drama,2010,7
3230,Police Academy: Mission to Moscow ,83,Comedy,1994,3.3
3231,Blood Done Sign My Name ,128,Drama,2010,6.7
3232,"Cinco de Mayo, La Batalla ",125,Drama,2013,6.2
3233,Elsa & Fred ,97,Comedy,2014,6.5
3234,An Alan Smithee Film: Burn Hollywood Burn ,86,Comedy,1997,3.5
3235,The Open Road ,91,Comedy,2009,5.5
3236,The Good Guy ,90,Comedy,2009,5.9
3237,Motherhood ,90,Comedy,2009,4.7
3238,Free Style ,94,Drama,2008,4.2
3239,Strangerland ,112,Drama,2015,5.2
3240,The Janky Promoters ,85,Comedy,2009,5.2
3241,Blonde Ambition ,93,Comedy,2007,3.9
3242,The Oxford Murders ,104,Crime,2008,6.1
3243,The Reef ,94,Horror,2010,5.8
3244,Eulogy ,85,Comedy,2004,6.7
3245,White Noise 2: The Light ,99,Drama,2007,5.7
3246,You Got Served: Beat the World ,91,Drama,2011,4.5
3247,Fifty Dead Men Walking ,117,Drama,2008,6.9
3248,Jungle Shuffle ,85,Adventure,2014,4.8
3249,Adam Resurrected ,106,Drama,2008,6.3
3250,Of Horses and Men ,81,Comedy,2013,6.9
3251,It's a Wonderful Afterlife ,100,Comedy,2010,5.4
3252,The Devil's Tomb ,90,Action,2009,3.8
3253,Partition ,116,Drama,2007,7
3254,Good Intentions ,84,Comedy,2010,5.2
3255,"The Good, the Bad, the Weird ",135,Action,2008,7.3
3256,Nurse 3D ,84,Horror,2013,4.6
3257,Gunless ,89,Action,2010,6.5
3258,Adventureland ,107,Comedy,2009,6.8
3259,The Lost City ,144,Drama,2005,6.7
3260,Next Friday ,98,Comedy,2000,6.1
3261,American Heist ,94,Action,2014,5.2
3262,You Only Live Twice ,117,Action,1967,6.9
3263,Plastic ,102,Action,2014,6
3264,Amour ,127,Drama,2012,7.9
3265,Poltergeist III ,98,Horror,1988,4.5
3266,Re-Kill ,88,Action,2015,5.1
3267,"It's a Mad, Mad, Mad, Mad World ",197,Action,1963,7.6
3268,Volver ,121,Comedy,2006,7.6
3269,Heavy Metal ,90,Adventure,1981,6.7
3270,Gentlemen Broncos ,89,Adventure,2009,6.1
3271,Richard III ,104,Drama,1995,7.5
3272,Into the Grizzly Maze ,94,Action,2015,5.3
3273,Kites ,90,Action,2010,6
3274,Melancholia ,130,Drama,2011,7.1
3275,Red Dog ,92,Biography,2011,7.5
3276,Jab Tak Hai Jaan ,176,Drama,2012,6.9
3277,Alien ,116,Horror,1979,8.5
3278,The Texas Chain Saw Massacre ,88,Horror,1974,7.5
3279,The Runaways ,106,Biography,2010,6.6
3280,Fiddler on the Roof ,181,Drama,1971,8
3281,Thunderball ,130,Action,1965,7
3282,Detention ,93,Comedy,2011,5.8
3283,Loose Cannons ,110,Comedy,2010,7.3
3284,Set It Off ,123,Action,1996,6.8
3285,The Best Man ,120,Comedy,1999,6.7
3286,Child's Play ,87,Fantasy,1988,6.5
3287,Sicko ,123,Documentary,2007,8
3288,The Purge: Anarchy ,103,Action,2014,6.5
3289,Down to You ,91,Comedy,2000,4.9
3290,Harold & Kumar Go to White Castle ,88,Adventure,2004,7.1
3291,The Contender ,126,Drama,2000,7
3292,Boiler Room ,120,Crime,2000,7
3293,Trading Places ,116,Comedy,1983,7.5
3294,Black Christmas ,94,Horror,2006,4.5
3295,Breakin' All the Rules ,85,Comedy,2004,5.5
3296,Henry V ,137,Action,1989,7.7
3297,The Savages ,114,Comedy,2007,7.2
3298,Chasing Papi ,76,Comedy,2003,4.8
3299,The Way of the Gun ,119,Action,2000,6.7
3300,Igby Goes Down ,99,Comedy,2002,7
3301,PCU ,79,Comedy,1994,6.5
3302,The Ultimate Gift ,114,Drama,2006,7.4
3303,The Bold and the Beautiful             ,30,Drama,,3.5
3304,The Ice Pirates ,91,Action,1984,5.7
3305,Gracie ,95,Biography,2007,6.2
3306,Trust the Man ,103,Comedy,2005,5.7
3307,Hamlet 2 ,92,Comedy,2008,6.4
3308,Velvet Goldmine ,124,Drama,1998,7
3309,The Wailing ,156,Fantasy,2016,7.7
3310,Glee: The 3D Concert Movie ,84,Documentary,2011,5.4
3311,The Legend of Suriyothai ,300,Action,2001,6.6
3312,Two Evil Eyes ,120,Horror,1990,6.1
3313,Barbecue ,98,Comedy,2014,6.1
3314,All or Nothing ,121,Drama,2002,7.6
3315,Princess Kaiulani ,97,Drama,2009,6.2
3316,Opal Dream ,86,Drama,2006,6.6
3317,Heist ,93,Action,2015,6.1
3318,Flame and Citron ,45,Drama,2008,7.3
3319,Undiscovered ,97,Comedy,2005,4.2
3320,Red Riding: In the Year of Our Lord 1974 ,102,Crime,2009,7.1
3321,The Girl on the Train ,105,Drama,2009,6
3322,Veronika Decides to Die ,103,Drama,2009,6.5
3323,Crocodile Dundee ,93,Adventure,1986,6.5
3324,"Ultramarines: A Warhammer 40,000 Movie ",76,Action,2010,5.7
3325,The I Inside ,90,Mystery,2004,6.1
3326,Beneath Hill 60 ,122,Drama,2010,7.1
3327,Polisse ,127,Crime,2011,7.3
3328,Awake ,84,Crime,2007,6.5
3329,Star Wars: The Clone Wars             ,23,Action,,7.9
3330,Skin Trade ,96,Action,2014,5.7
3331,The Lost Boys ,97,Comedy,1987,7.2
3332,Crazy Heart ,112,Drama,2009,7.3
3333,The Rose ,125,Drama,1979,6.9
3334,Baggage Claim ,96,Comedy,2013,5
3335,Barbarella ,98,Adventure,1968,5.9
3336,Shipwrecked ,92,Adventure,1990,6.7
3337,Election ,103,Comedy,1999,7.3
3338,The Namesake ,122,Drama,2006,7.6
3339,The DUFF ,101,Comedy,2015,6.5
3340,Glitter ,104,Drama,2001,2.1
3341,The Haunting in Connecticut 2: Ghosts of Georgia ,101,Drama,2013,5.3
3342,Silmido ,135,Action,2003,7.2
3343,Bright Star ,119,Biography,2009,7
3344,My Name Is Khan ,128,Adventure,2010,8
3345,Footloose ,107,Drama,1984,6.5
3346,All Is Lost ,106,Action,2013,6.9
3347,Limbo ,126,Adventure,1999,7.1
3348,Namastey London ,128,Comedy,2007,7.3
3349,The Wind That Shakes the Barley ,127,Drama,2006,7.5
3350,Yeh Jawaani Hai Deewani ,160,Comedy,2013,6.9
3351,The Karate Kid ,126,Action,1984,7.2
3352,Quo Vadis ,171,Biography,1951,7.2
3353,Repo! The Genetic Opera ,150,Horror,2008,6.7
3354,Valley of the Wolves: Iraq ,122,Action,2006,6
3355,Pulp Fiction ,178,Crime,1994,8.9
3356,The Muppet Movie ,95,Adventure,1979,7.7
3357,Nightcrawler ,117,Crime,2014,7.9
3358,Club Dread ,119,Comedy,2004,5.6
3359,The Sound of Music ,174,Biography,1965,8
3360,Splash ,111,Comedy,1984,6.2
3361,Little Miss Sunshine ,101,Comedy,2006,7.9
3362,Stand by Me ,89,Adventure,1986,8.1
3363,28 Days Later... ,113,Drama,2002,7.6
3364,You Got Served ,95,Drama,2004,3.5
3365,Escape from Alcatraz ,112,Biography,1979,7.6
3366,Brown Sugar ,109,Comedy,2002,6.5
3367,A Thin Line Between Love and Hate ,108,Comedy,1996,5.6
3368,50/50 ,100,Comedy,2011,7.7
3369,Shutter ,90,Horror,2008,5.2
3370,Creepshow ,130,Comedy,1982,6.9
3371,That Awkward Moment ,94,Comedy,2014,6.1
3372,Modern Problems ,93,Comedy,1981,5
3373,Kicks ,80,Adventure,2016,7.8
3374,Much Ado About Nothing ,111,Comedy,1993,7.4
3375,On Her Majesty's Secret Service ,142,Action,1969,6.8
3376,The Player             ,60,Action,,7.1
3377,New Nightmare ,107,Fantasy,1994,6.4
3378,Drive Me Crazy ,91,Comedy,1999,5.7
3379,Akeelah and the Bee ,112,Drama,2006,7.5
3380,Half Baked ,82,Comedy,1998,6.7
3381,New in Town ,97,Comedy,2009,5.6
3382,Syriana ,128,Drama,2005,7
3383,American Psycho ,102,Crime,2000,7.6
3384,The Good Girl ,93,Drama,2002,6.5
3385,Bon Cop Bad Cop ,116,Action,2006,7
3386,The Boondock Saints II: All Saints Day ,138,Action,2009,6.3
3387,The City of Your Final Destination ,117,Drama,2009,6.4
3388,Enough Said ,93,Comedy,2013,7.1
3389,Easy A ,92,Comedy,2010,7.1
3390,The Inkwell ,110,Comedy,1994,6.5
3391,Shadow of the Vampire ,92,Drama,2000,6.9
3392,Prom ,104,Comedy,2011,5.4
3393,The Pallbearer ,98,Comedy,1996,4.9
3394,Held Up ,89,Comedy,1999,5.1
3395,Woman on Top ,92,Comedy,2000,5.3
3396,Howards End ,140,Drama,1992,7.5
3397,Preacher             ,60,Adventure,,8.3
3398,Anomalisa ,90,Animation,2015,7.3
3399,Another Year ,129,Comedy,2010,7.3
3400,8 Women ,111,Comedy,2002,7.1
3401,Showdown in Little Tokyo ,79,Action,1991,6
3402,Clay Pigeons ,104,Comedy,1998,6.6
3403,It's Kind of a Funny Story ,101,Comedy,2010,7.2
3404,Made in Dagenham ,113,Biography,2010,7.2
3405,When Did You Last See Your Father? ,92,Biography,2007,6.9
3406,Prefontaine ,106,Biography,1997,6.8
3407,The Wicked Lady ,98,Adventure,1983,4
3408,The Secret of Kells ,75,Adventure,2009,7.7
3409,Begin Again ,104,Drama,2013,7.4
3410,Down in the Valley ,108,Drama,2005,6.5
3411,Brooklyn Rules ,99,Crime,2007,6.4
3412,Restless ,180,Drama,2012,7.2
3413,The Singing Detective ,109,Comedy,2003,5.6
3414,The Land Girls ,111,Drama,1998,6.3
3415,Fido ,93,Comedy,2006,6.8
3416,The Wendell Baker Story ,99,Comedy,2005,5.5
3417,Wild Target ,98,Action,2010,6.9
3418,Pathology ,95,Crime,2008,6
3419,Wuthering Heights             ,142,Drama,,7.7
3420,10th & Wolf ,107,Crime,2006,6.4
3421,Dear Wendy ,102,Comedy,2004,6.6
3422,Aloft ,97,Drama,2014,5.3
3423,Akira ,124,Action,1988,8.1
3424,The Death and Life of Bobby Z ,97,Action,2007,5.9
3425,The Rocket: The Legend of Rocket Richard ,124,Biography,2005,7.7
3426,Swelter ,96,Action,2014,4.6
3427,My Lucky Star ,114,Action,2013,5.1
3428,Imagine Me & You ,90,Comedy,2005,6.9
3429,Mr. Church ,104,Drama,2016,8
3430,Swimming Pool ,102,Crime,2003,6.8
3431,Green Street 3: Never Back Down ,93,Action,2013,5.4
3432,The Blood of Heroes ,90,Action,1989,6.5
3433,Code of Honor ,106,Action,2016,4.2
3434,Driving Miss Daisy ,99,Comedy,1989,7.4
3435,Soul Food ,115,Comedy,1997,6.9
3436,Rumble in the Bronx ,89,Action,1995,6.7
3437,Far from Men ,101,Drama,2014,7.3
3438,Thank You for Smoking ,92,Comedy,2005,7.6
3439,Hostel: Part II ,94,Horror,2007,5.4
3440,An Education ,100,Drama,2009,7.3
3441,Shopgirl ,106,Drama,2005,6.4
3442,The Hotel New Hampshire ,109,Comedy,1984,6
3443,Narc ,105,Crime,2002,7.2
3444,Men with Brooms ,102,Comedy,2002,6
3445,Witless Protection ,97,Comedy,2008,3.1
3446,The Work and the Glory ,118,Drama,2004,6.9
3447,Extract ,92,Comedy,2009,6.2
3448,Masked and Anonymous ,112,Comedy,2003,5.5
3449,Alias Betty ,103,Comedy,2001,6.9
3450,Code 46 ,93,Drama,2003,6.3
3451,Outside Bet ,101,Comedy,2012,4.8
3452,Crash ,115,Crime,2004,7.9
3453,Albert Nobbs ,113,Drama,2011,6.7
3454,Black November ,95,Action,2012,5.6
3455,Ta Ra Rum Pum ,153,Comedy,2007,5.4
3456,Persepolis ,89,Animation,2007,8
3457,The Hole ,92,Adventure,2009,5.7
3458,The Wave ,107,Drama,2008,7.6
3459,The Neon Demon ,118,Horror,2016,7
3460,Harry Brown ,97,Action,2009,7.2
3461,Spider-Man 3 ,156,Action,2007,6.2
3462,The Omega Code ,100,Action,1999,3.5
3463,Juno ,96,Comedy,2007,7.5
3464,Pound of Flesh ,104,Action,2015,5.1
3465,Diamonds Are Forever ,120,Action,1971,6.7
3466,The Godfather ,175,Crime,1972,9.2
3467,Flashdance ,95,Drama,1983,6.1
3468,500 Days of Summer ,95,Comedy,2009,7.7
3469,The Piano ,121,Drama,1993,7.6
3470,Magic Mike ,110,Comedy,2012,6.1
3471,Darkness Falls ,96,Horror,2003,4.9
3472,Live and Let Die ,121,Action,1973,6.8
3473,My Dog Skip ,95,Drama,2000,7
3474,"Definitely, Maybe ",112,Comedy,2008,7.2
3475,Jumping the Broom ,112,Comedy,2011,5.7
3476,The Great Gatsby ,143,Drama,2013,7.3
3477,"Good Night, and Good Luck. ",93,Biography,2005,7.5
3478,Capote ,110,Biography,2005,7.4
3479,Desperado ,104,Action,1995,7.2
3480,The Claim ,115,Drama,2000,6.5
3481,Fargo             ,53,Crime,,9
3482,Logan's Run ,119,Action,1976,6.8
3483,The Man with the Golden Gun ,125,Action,1974,6.8
3484,Action Jackson ,96,Action,1988,5.2
3485,The Descent ,100,Adventure,2005,7.2
3486,Michael Jordan to the Max ,46,Documentary,2000,7.5
3487,Devil's Due ,89,Horror,2014,4
3488,Flirting with Disaster ,92,Comedy,1996,6.8
3489,The Devil's Rejects ,109,Crime,2005,6.9
3490,Buffy the Vampire Slayer             ,44,Action,,8.2
3491,Dope ,103,Comedy,2015,7.3
3492,In Too Deep ,95,Crime,1999,6.1
3493,Skyfall ,143,Action,2012,7.8
3494,House of 1000 Corpses ,105,Horror,2003,6
3495,Alien Zone ,79,Horror,1978,4.1
3496,A Serious Man ,106,Comedy,2009,7
3497,Get Low ,100,Drama,2009,7.1
3498,Warlock ,103,Action,1989,6.2
3499,Beyond the Lights ,116,Drama,2014,6.9
3500,A Single Man ,99,Drama,2009,7.6
3501,The Last Temptation of Christ ,164,Drama,1988,7.6
3502,Outside Providence ,96,Comedy,1999,6.4
3503,Bride & Prejudice ,122,Comedy,2004,6.2
3504,Rabbit-Proof Fence ,94,Adventure,2002,7.5
3505,Who's Your Caddy? ,93,Comedy,2007,2
3506,Split Second ,96,Action,1992,6.2
3507,Nikita             ,60,Action,,7.7
3508,The Other Side of Heaven ,113,Adventure,2001,6.5
3509,Dark Angel             ,60,Action,,7.4
3510,Veer-Zaara ,192,Drama,2004,7.9
3511,Redbelt ,99,Drama,2008,6.8
3512,Cyrus ,91,Comedy,2010,6.3
3513,A Dog of Flanders ,100,Drama,1999,6.3
3514,Auto Focus ,105,Biography,2002,6.6
3515,Factory Girl ,99,Biography,2006,6.4
3516,We Need to Talk About Kevin ,112,Drama,2011,7.5
3517,The Christmas Candle ,100,Drama,2013,5.8
3518,The Mighty Macs ,99,Drama,2009,6.5
3519,Losin' It ,100,Comedy,1983,4.8
3520,Mother and Child ,125,Drama,2009,7.2
3521,March or Die ,107,Adventure,1977,6.3
3522,Les visiteurs ,107,Comedy,1993,7
3523,Somewhere ,97,Comedy,2010,6.3
3524,I Hope They Serve Beer in Hell ,105,Comedy,2009,5.3
3525,Chairman of the Board ,95,Comedy,1998,2.3
3526,Hesher ,106,Drama,2010,7.1
3527,Dom Hemingway ,93,Comedy,2013,6.2
3528,Gerry ,103,Adventure,2002,6.2
3529,The Heart of Me ,96,Drama,2002,6.7
3530,Freeheld ,103,Biography,2015,6.5
3531,The Extra Man ,108,Comedy,2010,5.9
3532,Hard to Be a God ,177,Drama,2013,6.7
3533,Ca$h ,118,Comedy,2010,6
3534,Wah-Wah ,97,Drama,2005,6.9
3535,The Boondock Saints ,102,Action,1999,7.9
3536,Z Storm ,92,Action,2014,5.3
3537,Twixt ,88,Comedy,2011,4.8
3538,Snow Queen ,80,Adventure,2012,5.3
3539,Alpha and Omega 4: The Legend of the Saw Toothed Cave ,45,Action,2014,6
3540,Pale Rider ,115,Western,1985,7.3
3541,Stargate: The Ark of Truth ,97,Action,2008,7.4
3542,Dazed and Confused ,102,Comedy,1993,7.7
3543,High School Musical 2 ,111,Comedy,2007,4.8
3544,Two Lovers and a Bear ,96,Drama,2016,7.2
3545,Criminal Activities ,94,Crime,2015,5.8
3546,Aimee & Jaguar ,125,Biography,1999,7.3
3547,The Chumscrubber ,108,Comedy,2005,7
3548,Shade ,101,Crime,2003,6.4
3549,House at the End of the Street ,101,Drama,2012,5.6
3550,Incendies ,139,Drama,2010,8.2
3551,"Remember Me, My Love ",125,Comedy,2003,6.5
3552,Perrier's Bounty ,88,Action,2009,6.4
3553,Elite Squad ,115,Action,2007,8.1
3554,Annabelle ,99,Horror,2014,5.4
3555,Bran Nue Dae ,88,Comedy,2009,6.3
3556,Boyz n the Hood ,112,Crime,1991,7.8
3557,La Bamba ,108,Biography,1987,6.8
3558,The Four Seasons ,107,Comedy,1981,7.2
3559,Dressed to Kill ,104,Mystery,1980,7.1
3560,The Adventures of Huck Finn ,108,Adventure,1993,6.2
3561,Go ,102,Comedy,1999,7.3
3562,Friends with Money ,88,Comedy,2006,5.9
3563,The Andromeda Strain ,115,Sci-Fi,1971,7.2
3564,Bats ,91,Horror,1999,3.6
3565,Nowhere in Africa ,141,Biography,2001,7.7
3566,Shame ,101,Drama,2011,7.3
3567,Layer Cake ,105,Crime,2004,7.4
3568,The Work and the Glory II: American Zion ,100,Drama,2005,6.6
3569,The East ,116,Drama,2013,6.9
3570,A Home at the End of the World ,97,Drama,2004,6.8
3571,Aberdeen ,106,Drama,2000,7.3
3572,The Messenger ,105,Drama,2009,7.2
3573,Tracker ,102,Action,2010,6.5
3574,Control ,122,Biography,2007,7.7
3575,The Terminator ,107,Action,1984,8.1
3576,Good Bye Lenin! ,121,Drama,2003,7.7
3577,The Damned United ,98,Biography,2009,7.6
3578,The Return of the Living Dead ,108,Comedy,1985,7.3
3579,Gomorrah             ,55,Crime,,8.7
